itemID,quantity,absHour,price,studGroup,tID,rating
21,1,22,30.0,F4,2,2
74,1,23,25.0,F4,3,2
76,1,22,30.0,F2,2,4
76,1,22,30.0,F1,1,5
76,1,21,30.0,F1,2,5
76,1,21,30.0,F0,1,5
93,1,22,32.0,F4,1,3
108,1,23,20.0,F4,1,3
128,1,22,25.0,F2,2,4
128,1,23,25.0,F2,1,5
128,1,22,25.0,F1,1,3
128,2,21,25.0,F1,1,5
128,5,22,25.0,F3,2,5
128,15,22,25.0,F3,1,5
130,1,22,21.0,F2,1,3
130,1,22,21.0,F3,1,5
134,1,22,15.0,F3,1,3
135,1,23,21.0,F4,1,5
135,1,21,21.0,F2,1,3
138,1,22,22.0,F2,1,4
138,1,22,22.0,F4,1,4
142,1,21,25.0,F2,1,5
146,1,22,85.0,F0,1,4
148,1,22,90.0,F1,3,5
148,1,22,90.0,F3,1,2
148,1,22,90.0,F3,1,5
148,1,22,90.0,F3,1,5
151,1,22,12.0,F0,3,4
151,3,22,12.0,F0,2,4
154,1,23,22.0,F4,2,5
154,1,22,22.0,F1,2,3
154,1,22,22.0,F1,2,3
154,1,22,22.0,F2,2,4
154,1,21,22.0,F1,3,1
154,1,22,22.0,F2,1,3
154,2,22,22.0,F2,1,3
154,2,22,22.0,F3,1,3
154,10,22,22.0,F3,3,3
155,1,22,27.0,F0,4,2
156,1,22,30.0,F1,1,4
157,1,22,32.0,F2,2,5
169,1,22,25.0,F2,1,4
169,1,22,25.0,F4,1,4
178,1,22,40.0,F3,2,4
180,1,22,170.0,H2,1,4
12,1,22,30.0,F3,1,4
15,2,21,35.0,F3,5,4
20,1,22,25.0,F2,1,5
76,1,22,30.0,F2,1,4
76,1,22,30.0,F4,2,4
124,1,22,25.0,F5,1,5
128,1,22,25.0,F2,2,3
128,1,22,25.0,F1,2,5
128,1,22,25.0,F3,1,4
128,1,22,25.0,F3,1,3
128,1,23,25.0,F4,1,5
128,1,22,25.0,F0,1,5
128,1,22,25.0,F2,2,3
128,2,22,25.0,F4,1,5
128,2,22,25.0,F4,1,5
128,2,21,25.0,F3,6,5
138,1,22,22.0,F3,1,5
138,1,22,22.0,F2,1,5
138,1,21,22.0,F2,1,5
140,2,21,26.0,F3,1,1
141,1,21,40.0,F3,2,2
148,1,22,90.0,F3,1,4
151,2,22,12.0,F3,2,4
151,3,22,12.0,H2,1,1
154,1,23,22.0,F3,1,2
154,1,22,22.0,F0,1,5
154,1,22,22.0,F2,1,5
154,1,22,22.0,F3,2,2
154,1,23,22.0,F1,1,4
154,1,23,22.0,F1,2,3
154,1,22,22.0,F3,2,4
154,1,21,22.0,F0,1,2
154,1,22,22.0,F3,3,3
154,2,22,22.0,F3,1,4
154,2,22,22.0,H2,2,5
155,1,22,27.0,F1,1,5
155,1,21,27.0,F3,4,2
156,1,22,30.0,F5,2,2
164,1,22,81.0,F3,1,3
164,1,22,81.0,F3,1,4
169,1,23,25.0,F2,1,4
169,1,22,25.0,F4,1,2
169,1,21,25.0,F3,3,1
169,1,21,25.0,H1,2,2
170,1,22,20.0,F0,2,3
173,1,22,45.0,H2,1,2
183,1,21,20.0,H1,1,4
4,1,23,21.0,F2,1,1
12,1,22,30.0,F3,1,4
19,2,22,20.0,F4,2,5
26,1,22,5.0,F4,4,3
46,1,22,18.0,F4,2,2
46,2,23,18.0,F2,2,1
51,1,22,15.0,F4,1,2
76,1,22,30.0,F1,1,2
76,1,22,30.0,F1,1,4
76,1,22,30.0,F4,4,3
76,1,22,30.0,F0,1,1
76,1,22,30.0,F3,2,1
107,2,22,10.0,F3,1,4
108,1,23,20.0,F2,1,3
128,1,22,25.0,F3,1,5
128,1,22,25.0,F4,3,4
128,1,22,25.0,F4,1,5
128,1,22,25.0,F4,1,5
128,1,23,25.0,F2,3,4
130,1,22,21.0,F2,1,3
134,1,22,15.0,F2,2,1
138,1,23,22.0,F0,1,4
140,1,22,26.0,F3,1,2
142,1,21,25.0,F3,1,3
148,1,22,90.0,F1,1,3
148,1,22,90.0,F2,1,4
151,2,22,12.0,F1,2,1
151,4,22,12.0,F4,1,4
151,5,22,12.0,F1,1,1
154,1,22,22.0,F2,1,5
154,1,21,22.0,F0,1,3
154,2,22,22.0,F4,2,4
154,2,21,22.0,F3,2,3
164,1,22,81.0,F2,1,3
164,1,21,81.0,F0,1,4
169,1,23,25.0,F2,1,2
169,1,21,25.0,F1,1,3
175,1,22,18.0,F4,3,2
178,2,22,40.0,F4,1,4
180,1,22,170.0,F4,1,2
182,2,22,95.0,F1,1,1
15,1,22,35.0,F1,2,2
19,1,22,20.0,F3,2,2
21,2,22,30.0,F3,2,2
22,1,23,15.0,F4,3,1
22,1,22,15.0,F2,2,5
26,2,21,5.0,F3,2,2
45,1,23,10.0,F4,2,5
76,1,22,30.0,F3,1,1
76,1,22,30.0,F1,3,5
76,1,22,30.0,F1,4,5
76,1,22,30.0,F2,2,3
76,1,22,30.0,F3,1,4
76,1,21,30.0,H2,2,2
76,1,22,30.0,F3,1,3
76,1,21,30.0,F3,1,4
76,1,23,30.0,F4,2,3
76,1,21,30.0,F2,1,1
76,2,22,30.0,F1,1,2
93,1,22,32.0,F4,1,3
100,1,21,35.0,H2,1,4
108,2,23,20.0,F4,1,3
128,1,22,25.0,F3,1,5
128,1,23,25.0,F3,2,4
128,1,22,25.0,F3,2,5
128,1,23,25.0,F4,1,5
128,1,22,25.0,F2,2,3
128,1,21,25.0,F2,2,5
128,1,22,25.0,F2,2,5
128,2,22,25.0,F2,1,2
128,3,22,25.0,F1,1,1
134,1,22,15.0,F2,1,1
134,1,22,15.0,F4,1,3
135,1,22,21.0,F4,1,4
136,1,22,25.0,F2,1,3
138,1,23,22.0,F4,1,4
138,1,22,22.0,F4,2,5
138,1,22,22.0,F2,1,4
138,1,22,22.0,F2,3,5
142,1,22,25.0,F2,1,3
148,1,22,90.0,H1,1,2
148,2,22,90.0,F1,2,5
151,1,22,12.0,F0,1,2
154,1,23,22.0,F4,2,1
154,1,22,22.0,F2,2,3
154,1,22,22.0,F2,3,1
154,1,23,22.0,F4,1,5
154,1,22,22.0,F2,3,5
154,2,23,22.0,F3,1,1
154,2,22,22.0,F1,3,5
154,2,22,22.0,F4,2,2
154,2,22,22.0,F3,1,5
155,1,22,27.0,F2,2,4
155,1,21,27.0,F3,1,2
156,1,22,30.0,H1,2,4
160,1,22,25.0,F2,1,5
169,1,23,25.0,F4,2,4
169,1,22,25.0,F0,1,4
182,1,22,95.0,F2,1,4
12,1,22,30.0,F3,1,4
12,1,22,30.0,F2,3,3
18,1,22,55.0,F1,1,1
20,1,23,25.0,F1,2,5
21,1,22,30.0,F2,2,4
74,1,22,25.0,F3,1,3
76,1,23,30.0,F3,2,4
76,1,23,30.0,F2,1,5
76,1,22,30.0,F2,3,2
76,1,22,30.0,F2,1,3
76,1,22,30.0,F2,1,4
76,1,23,30.0,F4,3,4
93,1,21,32.0,F0,1,3
107,1,22,10.0,H2,1,1
107,1,21,10.0,F2,2,5
108,1,22,20.0,F2,2,3
128,1,22,25.0,F2,1,5
128,1,21,25.0,F1,1,4
128,1,22,25.0,F2,1,3
128,1,22,25.0,F3,2,5
128,1,22,25.0,F3,3,5
128,1,21,25.0,F3,1,4
128,2,22,25.0,F1,1,5
128,2,22,25.0,F2,1,2
128,2,22,25.0,F3,1,2
130,1,23,21.0,F1,1,4
130,1,22,21.0,F2,2,3
130,2,22,21.0,F0,1,5
134,1,22,15.0,F2,2,3
134,1,22,15.0,F2,1,1
134,1,22,15.0,F2,1,2
141,1,22,40.0,F4,1,1
142,1,22,25.0,F3,1,5
151,3,23,12.0,F4,2,1
151,4,22,12.0,F2,1,1
154,1,23,22.0,F3,1,1
154,1,22,22.0,H2,1,1
154,1,22,22.0,F2,2,3
154,1,22,22.0,F2,4,5
154,2,22,22.0,F2,1,3
154,2,22,22.0,F1,2,4
157,1,21,32.0,F2,1,5
157,2,22,32.0,F2,2,3
159,1,22,20.0,F3,4,1
164,1,23,81.0,F4,1,4
169,1,22,25.0,F2,2,5
169,1,22,25.0,F2,1,4
169,3,23,25.0,F1,1,4
22,1,22,15.0,F3,1,3
25,2,22,10.0,F3,2,5
26,4,22,5.0,F3,1,3
74,1,22,25.0,F2,1,1
74,1,22,25.0,F3,2,2
76,1,22,30.0,F3,1,4
76,1,22,30.0,F3,1,3
76,1,21,30.0,F4,3,1
76,3,22,30.0,F3,2,4
93,1,22,32.0,F2,2,1
99,1,23,10.0,F3,1,2
107,1,22,10.0,F3,2,4
107,4,22,10.0,F3,1,3
108,1,23,20.0,F3,2,4
128,1,22,25.0,F3,4,5
128,1,22,25.0,F2,1,5
128,1,22,25.0,F2,1,1
128,1,21,25.0,F4,2,5
128,1,21,25.0,F3,1,4
128,1,22,25.0,F3,1,5
128,1,22,25.0,F2,1,5
128,1,21,25.0,F3,1,4
128,1,22,25.0,F2,1,4
128,2,22,25.0,F2,1,3
128,2,22,25.0,F1,1,2
130,1,22,21.0,F1,1,4
130,2,22,21.0,F0,1,4
134,1,22,15.0,F3,5,1
134,1,22,15.0,F3,1,3
134,1,21,15.0,F3,2,1
135,1,23,21.0,F4,1,5
138,1,22,22.0,F2,1,4
138,1,23,22.0,F4,1,4
140,1,23,26.0,F2,1,2
141,1,22,40.0,F2,1,1
142,1,22,25.0,F3,1,5
148,1,22,90.0,F4,1,4
151,4,21,12.0,F0,2,1
154,1,23,22.0,F1,1,5
154,1,22,22.0,F2,2,5
154,1,22,22.0,F3,3,5
154,1,22,22.0,F2,2,5
154,1,22,22.0,F3,2,3
157,1,21,32.0,F3,2,4
164,1,21,81.0,F0,1,4
169,1,22,25.0,F3,3,4
169,1,23,25.0,F4,2,1
178,2,21,40.0,F4,1,5
12,1,22,30.0,F4,1,3
15,1,23,35.0,F3,2,3
21,1,22,30.0,F3,1,5
26,1,22,5.0,F0,3,1
46,1,21,18.0,F0,1,4
74,1,22,25.0,F2,1,3
76,1,21,30.0,F3,1,3
76,1,21,30.0,F4,1,2
107,1,21,10.0,F4,2,3
108,1,23,20.0,F3,1,3
108,1,22,20.0,F0,1,4
128,1,22,25.0,F0,2,3
128,1,22,25.0,F0,2,4
128,1,22,25.0,F3,1,4
128,1,21,25.0,F3,1,5
128,2,23,25.0,F4,1,5
130,1,22,21.0,F0,1,5
130,1,22,21.0,F3,1,4
138,2,22,22.0,F2,1,3
140,1,22,26.0,F2,1,2
141,1,22,40.0,F2,1,1
141,1,23,40.0,F3,3,1
148,1,22,90.0,F1,1,4
148,1,22,90.0,F3,1,4
148,1,23,90.0,F3,2,4
148,1,22,90.0,F4,1,5
151,2,22,12.0,F4,2,1
154,1,22,22.0,F3,1,2
154,1,23,22.0,F3,1,5
154,1,22,22.0,F2,2,4
154,1,22,22.0,F3,1,3
154,1,22,22.0,F2,1,3
154,1,21,22.0,F3,2,4
154,1,22,22.0,H2,1,5
154,1,23,22.0,F2,1,3
154,1,22,22.0,F3,2,4
155,1,22,27.0,F2,2,2
155,1,23,27.0,F3,1,4
155,1,22,27.0,F1,1,3
159,1,23,20.0,F3,2,5
161,1,22,12.0,F3,1,3
169,1,22,25.0,F1,1,2
169,1,22,25.0,F3,2,3
173,1,21,45.0,F3,2,1
15,1,22,35.0,F2,2,3
22,1,22,15.0,F0,2,2
25,1,22,10.0,F1,2,3
45,2,22,10.0,F3,1,2
74,1,22,25.0,F2,2,2
76,1,23,30.0,F3,1,2
76,1,22,30.0,F2,1,1
76,1,22,30.0,F6,2,4
76,2,22,30.0,F1,1,3
76,3,21,30.0,F0,1,3
107,2,22,10.0,F1,1,4
128,1,22,25.0,F3,1,5
128,1,23,25.0,F4,1,4
128,2,22,25.0,F1,1,2
132,1,22,21.0,F2,1,1
134,1,21,15.0,F4,1,1
138,1,22,22.0,F3,1,3
138,1,23,22.0,F2,1,3
138,1,22,22.0,F3,1,4
141,1,22,40.0,F2,1,5
141,1,23,40.0,F2,1,1
141,1,22,40.0,F6,1,5
146,1,22,85.0,F0,1,5
146,1,21,85.0,F3,2,5
146,2,21,85.0,F3,1,5
148,1,22,90.0,F4,1,4
148,1,22,90.0,F2,1,3
151,1,22,12.0,F0,2,3
151,2,22,12.0,F2,1,2
151,2,22,12.0,F4,2,1
151,8,21,12.0,F3,3,3
154,1,22,22.0,F3,2,3
154,1,22,22.0,F2,1,3
154,1,23,22.0,F4,2,3
154,1,21,22.0,F4,2,5
154,2,21,22.0,F5,1,4
154,4,22,22.0,F1,1,4
156,1,22,30.0,F3,1,4
161,2,22,12.0,F2,1,4
163,1,23,20.0,F4,1,3
169,1,23,25.0,F2,2,5
169,1,22,25.0,F0,1,3
4,1,23,21.0,F4,1,4
12,2,22,30.0,F1,1,5
22,1,21,15.0,F2,1,4
50,1,23,20.0,F4,4,3
76,1,23,30.0,H2,2,3
76,1,22,30.0,F0,1,4
93,1,23,32.0,F3,1,3
93,1,21,32.0,F3,1,4
107,2,23,10.0,F4,2,5
108,1,23,20.0,F4,3,4
128,1,22,25.0,F1,2,5
128,1,22,25.0,F2,1,3
128,1,22,25.0,F3,1,3
128,1,23,25.0,F4,1,4
128,1,22,25.0,F3,1,5
128,1,22,25.0,F2,1,5
128,1,23,25.0,F3,1,5
128,1,22,25.0,F3,1,5
131,1,22,21.0,F3,1,3
131,2,22,21.0,F1,1,2
132,1,21,21.0,F0,1,1
134,1,22,15.0,F3,1,2
138,1,22,22.0,F4,1,5
139,1,22,21.0,F3,2,4
142,1,22,25.0,F3,1,3
146,1,21,85.0,F3,1,2
148,1,22,90.0,F1,1,3
148,1,22,90.0,F2,1,4
151,3,21,12.0,F3,2,2
154,1,23,22.0,F3,2,3
154,1,23,22.0,F4,2,5
154,1,23,22.0,H2,1,4
154,1,22,22.0,F3,2,3
156,1,22,30.0,F1,1,2
156,5,22,30.0,F1,1,4
161,1,22,12.0,F5,1,4
169,1,22,25.0,F2,1,3
169,1,22,25.0,F3,3,5
169,1,22,25.0,F3,1,3
169,1,22,25.0,F2,2,5
178,1,22,40.0,F4,1,4
2,2,23,8.0,F2,1,3
20,1,23,25.0,F3,3,4
25,1,22,10.0,F3,1,5
26,2,22,5.0,F3,2,4
76,1,22,30.0,F3,2,4
76,1,22,30.0,F3,1,1
76,1,21,30.0,F2,1,2
107,1,22,10.0,F2,2,3
107,1,23,10.0,F2,2,3
108,1,22,20.0,F2,1,2
108,2,22,20.0,H2,4,5
124,1,23,25.0,F3,1,5
128,1,22,25.0,F2,1,5
128,1,22,25.0,F2,1,4
128,1,21,25.0,F3,1,4
128,2,22,25.0,F3,1,5
128,2,22,25.0,F4,1,2
128,2,22,25.0,F2,1,5
128,2,22,25.0,F4,1,4
128,5,22,25.0,H2,1,5
130,1,22,21.0,F3,2,2
134,1,22,15.0,F2,2,3
135,1,21,21.0,F3,1,5
135,1,22,21.0,F1,1,4
138,2,22,22.0,F2,3,4
141,1,22,40.0,F2,1,3
141,1,22,40.0,F4,1,5
142,1,21,25.0,F4,1,2
146,1,22,85.0,F4,2,2
151,2,22,12.0,F4,2,1
154,1,22,22.0,F4,2,3
154,1,22,22.0,F2,3,4
154,2,22,22.0,F2,1,2
155,1,22,27.0,H2,2,3
156,1,22,30.0,H2,3,2
156,1,22,30.0,F1,2,2
164,1,22,81.0,F4,1,3
169,1,23,25.0,F3,2,5
169,1,23,25.0,F3,1,3
169,1,22,25.0,F2,1,3
169,1,22,25.0,F0,1,1
169,1,22,25.0,F2,1,2
169,1,22,25.0,F3,1,4
170,1,23,20.0,F3,4,2
170,6,22,20.0,H2,5,3
171,1,23,20.0,F3,1,3
178,1,22,40.0,F4,1,5
20,1,23,25.0,F4,2,3
26,1,23,5.0,F4,1,3
74,1,22,25.0,F2,1,3
76,1,23,30.0,F4,3,4
76,1,22,30.0,F2,1,5
76,1,22,30.0,F4,2,4
107,1,21,10.0,F3,1,4
107,1,22,10.0,F2,2,5
107,1,22,10.0,F3,1,3
108,1,23,20.0,F3,2,2
108,2,22,20.0,F2,2,5
128,1,22,25.0,F3,1,5
128,1,23,25.0,F3,1,4
128,1,22,25.0,F2,1,5
128,1,23,25.0,F3,1,3
128,1,22,25.0,F3,1,3
128,1,22,25.0,F2,1,5
128,1,23,25.0,F3,1,5
128,1,22,25.0,F4,1,5
128,2,22,25.0,F2,1,5
130,1,21,21.0,F1,2,2
130,1,22,21.0,F4,1,5
134,2,22,15.0,F2,1,2
138,1,22,22.0,F2,1,3
139,1,22,21.0,F4,2,1
148,1,22,90.0,F2,1,4
148,1,22,90.0,F3,1,4
151,2,22,12.0,F2,2,2
154,1,23,22.0,F4,1,5
154,1,23,22.0,F4,2,3
154,1,22,22.0,F0,1,3
154,1,22,22.0,H1,1,2
154,1,22,22.0,F1,1,2
154,1,22,22.0,F2,1,3
154,1,22,22.0,F2,2,2
154,3,21,22.0,F1,1,3
159,1,22,20.0,F2,1,2
169,2,21,25.0,F2,1,3
171,1,23,20.0,F3,2,5
178,1,22,40.0,F2,1,2
182,1,21,95.0,F4,1,4
20,2,22,25.0,F3,1,3
21,2,22,30.0,F4,1,2
25,2,22,10.0,F3,1,4
74,1,22,25.0,F3,3,3
76,1,23,30.0,F3,1,4
76,1,22,30.0,F3,3,2
76,1,22,30.0,F3,2,4
76,1,21,30.0,F0,1,3
76,1,22,30.0,F0,1,2
76,1,21,30.0,F4,3,2
76,2,22,30.0,F4,3,4
93,1,22,32.0,F1,2,3
107,1,22,10.0,F2,2,4
108,1,22,20.0,F3,2,4
124,1,22,25.0,F4,2,4
128,1,23,25.0,F3,1,5
128,1,22,25.0,F2,3,4
128,1,22,25.0,F5,1,5
128,1,22,25.0,F2,1,5
128,1,22,25.0,F2,2,5
128,2,22,25.0,F3,1,5
132,2,21,21.0,F0,1,3
134,1,22,15.0,F1,1,1
134,1,22,15.0,F2,1,1
138,2,22,22.0,F4,1,3
138,2,22,22.0,F1,1,3
138,2,22,22.0,F2,1,4
138,2,21,22.0,F4,2,5
139,1,22,21.0,F2,1,1
139,1,22,21.0,F3,1,1
141,1,22,40.0,F2,1,2
142,1,22,25.0,F3,1,5
142,1,21,25.0,F4,1,5
154,1,22,22.0,F4,3,2
154,1,22,22.0,F2,3,5
154,1,22,22.0,F2,2,4
154,1,21,22.0,F3,1,5
154,1,22,22.0,F2,1,5
154,3,22,22.0,F2,1,4
154,5,22,22.0,F4,2,2
155,2,23,27.0,F1,1,5
159,1,22,20.0,F3,2,3
160,1,23,25.0,F2,1,1
160,3,22,25.0,F4,3,2
161,1,22,12.0,F4,4,2
169,1,22,25.0,F2,1,4
169,2,22,25.0,F4,2,1
169,3,22,25.0,F4,1,5
170,1,23,20.0,F4,1,4
4,1,23,21.0,F4,1,5
12,2,22,30.0,F2,1,5
50,1,23,20.0,F4,2,4
74,1,22,25.0,F3,1,3
76,1,22,30.0,F4,2,2
76,1,22,30.0,F2,2,2
76,1,22,30.0,F0,1,2
76,1,23,30.0,F1,2,5
76,1,23,30.0,F2,1,1
76,1,21,30.0,F2,2,5
93,1,21,32.0,F1,1,2
107,1,23,10.0,F1,1,5
124,1,23,25.0,F2,1,5
124,1,22,25.0,F2,1,5
128,1,22,25.0,F2,1,4
128,1,23,25.0,F2,1,3
128,1,22,25.0,F4,1,4
128,1,22,25.0,F2,1,3
128,1,22,25.0,F2,2,1
128,1,21,25.0,F1,1,3
128,1,22,25.0,F4,2,4
128,2,22,25.0,F2,1,3
128,2,22,25.0,F3,1,3
130,1,22,21.0,F2,1,2
132,1,22,21.0,F2,2,2
134,1,22,15.0,F2,2,2
135,1,22,21.0,F4,1,3
142,1,22,25.0,F3,1,4
142,1,22,25.0,F4,1,4
146,1,22,85.0,F2,1,3
146,1,21,85.0,F0,1,4
146,1,22,85.0,F4,1,5
148,1,21,90.0,F2,1,4
151,2,22,12.0,F2,2,3
151,2,22,12.0,F4,2,3
151,2,22,12.0,F2,1,1
151,4,21,12.0,F0,2,3
154,2,22,22.0,F4,3,3
155,1,22,27.0,F2,3,4
159,1,23,20.0,F2,2,2
169,1,22,25.0,F2,1,3
169,1,22,25.0,F1,1,3
169,1,22,25.0,F1,2,1
169,2,22,25.0,F4,1,1
182,1,22,95.0,F4,4,3
19,1,23,20.0,F4,2,3
21,1,21,30.0,F4,3,5
22,1,23,15.0,F4,2,3
22,2,21,15.0,F4,4,5
74,1,22,25.0,F2,1,3
76,1,22,30.0,F3,2,4
76,1,22,30.0,F2,1,3
76,1,21,30.0,F4,2,4
100,1,22,35.0,F4,2,5
108,1,22,20.0,F2,2,5
128,1,22,25.0,F3,1,5
128,1,21,25.0,F1,1,5
128,1,22,25.0,F4,1,5
128,1,21,25.0,F4,2,4
128,2,22,25.0,F1,1,4
128,3,22,25.0,F3,1,3
130,1,21,21.0,F4,1,1
130,2,22,21.0,F1,1,5
134,1,22,15.0,F1,2,2
138,1,22,22.0,F3,3,3
138,1,22,22.0,F2,1,1
139,1,22,21.0,F2,2,2
139,1,23,21.0,F4,1,4
142,1,22,25.0,F4,1,4
142,1,21,25.0,F4,1,4
146,1,22,85.0,F4,1,3
146,1,22,85.0,F2,3,4
151,2,22,12.0,F4,2,1
151,2,22,12.0,F2,4,3
151,3,22,12.0,F2,2,2
151,4,23,12.0,F3,2,2
154,1,23,22.0,F4,1,1
154,1,22,22.0,F1,1,5
154,1,23,22.0,F4,1,5
154,1,22,22.0,F3,1,4
154,1,22,22.0,F2,2,3
154,1,22,22.0,F3,3,4
154,1,22,22.0,F2,5,1
154,1,22,22.0,F3,2,3
154,1,22,22.0,F3,1,4
154,1,21,22.0,F1,2,4
154,1,22,22.0,F4,2,3
154,1,22,22.0,F1,1,2
154,1,22,22.0,F2,1,3
154,2,23,22.0,F3,1,4
155,1,23,27.0,F4,1,3
155,1,21,27.0,F1,1,3
163,1,22,20.0,F3,2,2
164,1,22,81.0,F2,1,1
164,1,22,81.0,F2,1,5
169,1,22,25.0,F3,2,2
169,1,22,25.0,F3,4,3
169,1,22,25.0,F2,1,4
171,1,22,20.0,F2,1,5
178,2,22,40.0,F3,1,5
18,1,22,55.0,F2,3,2
19,1,23,20.0,F4,1,4
20,1,22,25.0,F2,5,2
26,4,22,5.0,F4,1,3
74,1,22,25.0,F2,2,3
76,1,22,30.0,F4,3,3
76,1,22,30.0,F4,7,2
76,1,22,30.0,F3,2,4
76,1,22,30.0,F2,1,2
76,1,22,30.0,F3,1,2
76,1,22,30.0,F2,2,1
76,2,22,30.0,F3,1,3
93,1,22,32.0,F4,5,4
107,1,22,10.0,F2,1,2
107,2,22,10.0,F2,2,5
108,1,22,20.0,F2,1,3
108,2,22,20.0,F3,1,2
128,1,23,25.0,F4,1,4
128,1,22,25.0,F2,1,4
128,1,22,25.0,F2,1,4
128,1,21,25.0,F3,1,3
128,1,23,25.0,F4,1,5
134,1,22,15.0,F2,1,1
138,1,23,22.0,F3,1,4
138,1,22,22.0,F2,2,5
140,1,22,26.0,F3,1,2
141,1,22,40.0,F2,1,2
146,1,22,85.0,F1,1,4
154,1,22,22.0,F4,2,5
154,1,22,22.0,F4,1,4
154,1,22,22.0,F3,1,4
154,1,22,22.0,F2,2,3
155,1,22,27.0,F3,1,2
155,1,23,27.0,F4,3,5
155,1,23,27.0,F4,2,2
156,1,22,30.0,F4,1,3
156,1,21,30.0,F0,1,4
160,3,22,25.0,F4,6,2
163,1,23,20.0,F4,1,5
169,1,22,25.0,F4,4,4
169,1,22,25.0,F3,1,5
169,1,22,25.0,F2,2,4
169,1,22,25.0,F2,1,4
173,1,22,45.0,F2,1,1
176,1,23,30.0,F3,2,3
176,1,23,30.0,F4,2,4
176,1,21,30.0,F3,2,3
184,1,22,22.0,F2,4,1
12,1,22,30.0,F5,1,4
12,1,21,30.0,F4,3,3
19,1,23,20.0,F4,1,1
22,1,22,15.0,F2,3,1
22,2,22,15.0,F3,1,5
25,2,22,10.0,F0,1,4
76,1,22,30.0,F3,2,4
76,1,22,30.0,F3,1,4
76,1,21,30.0,F0,1,4
107,1,22,10.0,F2,1,1
107,1,21,10.0,F4,2,2
107,3,22,10.0,F1,1,5
108,1,22,20.0,F2,1,4
124,1,22,25.0,F2,2,5
128,1,23,25.0,F4,1,4
128,1,22,25.0,F1,1,3
128,1,22,25.0,F4,1,4
128,1,22,25.0,F5,2,3
128,2,22,25.0,F3,1,3
130,2,21,21.0,F0,1,5
134,1,23,15.0,F0,1,2
134,1,22,15.0,F4,1,1
135,1,22,21.0,F2,1,2
138,1,22,22.0,F2,1,3
142,1,21,25.0,F4,1,5
148,1,22,90.0,F3,1,5
148,1,22,90.0,F2,1,5
148,1,22,90.0,F4,1,4
151,2,22,12.0,F3,2,1
151,3,22,12.0,F4,1,2
151,3,23,12.0,H1,2,2
154,1,22,22.0,F3,1,4
154,1,22,22.0,F2,2,3
154,1,22,22.0,F4,2,5
156,1,21,30.0,F0,1,1
160,1,22,25.0,F0,2,2
161,1,22,12.0,F2,4,2
164,1,22,81.0,F4,2,2
164,1,23,81.0,H1,1,4
164,1,22,81.0,F3,1,5
169,1,23,25.0,F3,1,2
169,1,22,25.0,F2,1,4
169,1,22,25.0,F0,3,2
12,1,22,30.0,F3,1,5
14,1,23,10.0,F4,2,5
15,1,23,35.0,F3,1,2
18,1,22,55.0,F2,1,3
18,1,22,55.0,F4,2,1
20,1,23,25.0,F3,2,1
21,1,22,30.0,F3,2,2
74,1,22,25.0,F1,1,3
74,2,22,25.0,F4,1,1
76,1,22,30.0,F4,1,5
76,1,23,30.0,F4,3,3
93,1,23,32.0,F3,4,3
93,1,22,32.0,F4,4,2
93,1,21,32.0,F1,1,1
107,1,22,10.0,F4,3,5
108,1,22,20.0,F2,2,2
108,2,22,20.0,F2,2,3
128,1,22,25.0,F2,1,1
128,1,22,25.0,H2,1,5
128,1,23,25.0,F4,1,5
128,1,22,25.0,F2,1,4
128,1,21,25.0,F4,2,4
128,2,22,25.0,F2,1,5
129,1,21,16.0,F1,2,1
130,1,22,21.0,F1,2,3
134,1,22,15.0,F4,1,1
135,1,22,21.0,F4,1,2
135,1,23,21.0,F3,1,2
142,1,21,25.0,F4,1,4
142,2,22,25.0,F4,1,4
151,1,22,12.0,F4,1,2
151,6,22,12.0,F1,1,3
154,1,22,22.0,F3,1,3
154,1,22,22.0,F3,1,4
154,1,23,22.0,F2,1,5
154,1,21,22.0,F1,1,3
154,1,21,22.0,F1,1,2
154,1,21,22.0,F4,3,3
154,1,22,22.0,F4,2,2
154,2,22,22.0,H2,2,3
156,1,22,30.0,F0,1,3
157,1,22,32.0,F3,3,2
160,1,23,25.0,F3,1,1
161,1,23,12.0,F3,3,2
163,1,22,20.0,F2,1,1
169,1,22,25.0,F2,2,2
169,2,22,25.0,F3,2,2
176,1,22,30.0,F2,1,2
182,1,22,95.0,F3,1,3
12,1,22,30.0,F1,1,4
12,1,23,30.0,F2,1,3
12,2,22,30.0,F2,2,4
74,1,23,25.0,F2,1,5
74,1,22,25.0,F2,1,4
76,1,22,30.0,F3,1,2
76,1,22,30.0,F3,1,3
76,1,22,30.0,F3,1,1
76,1,21,30.0,F3,1,4
93,1,22,32.0,F5,1,2
100,1,22,35.0,F2,1,2
108,1,23,20.0,F4,1,3
128,1,22,25.0,F3,3,2
128,1,22,25.0,F2,1,5
128,1,22,25.0,F4,3,5
134,1,22,15.0,F3,1,1
134,1,23,15.0,F2,1,1
134,1,21,15.0,F1,1,1
138,1,22,22.0,F3,2,5
138,1,22,22.0,F3,1,5
139,1,22,21.0,F4,2,3
141,1,22,40.0,F1,1,3
141,1,22,40.0,F1,2,3
146,1,22,85.0,F4,2,3
151,3,22,12.0,F4,1,2
154,1,23,22.0,F3,1,3
154,1,22,22.0,F1,2,4
154,1,22,22.0,F2,1,4
154,1,22,22.0,F3,1,3
154,1,22,22.0,F1,1,1
154,1,22,22.0,F3,1,4
