1,1207,"['1', '1', '1', '1', '1', '2', '1', '2', '1', '1', '1', '2', '1', '1', '1', '1']"
3,558,['2']
1,717,"['1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '2', '1', '2', '1']"
3,1717,['1']
3,572,['2']
2,1587,"['1', '2', '1', '1']"
2,1881,"['1', '2', '1']"
4,63,['1']
2,286,"['1', '1', '1']"
2,157,"['1', '2', '3']"
1,208,"['1', '2', '1', '1', '1', '2', '3', '1', '1', '1', '2', '2', '3', '1', '1']"
1,831,"['1', '2', '1', '1', '1', '1', '2', '1', '1', '2', '1']"
1,1623,"['1', '1', '1', '1', '2', '1', '2', '1', '2', '1', '1', '1', '2', '1', '1']"
2,42,"['1', '1', '2', '1', '1', '1', '1', '1', '2', '1', '1']"
1,367,"['1', '1', '2', '1', '1', '2', '1', '1', '3', '2', '1', '1', '1', '2']"
4,1182,['1']
4,712,['2']
1,235,"['1', '1', '2', '1', '2', '1', '1', '1', '2', '4', '1', '1', '1', '2', '1']"
3,1753,['1']
2,562,['1']
1,1457,"['1', '1', '4', '5', '1', '1', '1', '1', '1', '1', '2', '1', '2', '1', '1', '1', '2']"
1,1800,"['1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '2']"
2,1213,['1']
3,1776,"['2', '2']"
1,696,"['1', '1', '1', '1', '1', '1', '1', '2', '1', '1', '1', '1', '1']"
2,788,"['1', '1']"
2,359,"['1', '1', '2', '1', '3']"
4,1749,['2']
1,2280,"['1', '1']"
2,583,"['1', '1', '2', '1']"
2,614,"['1', '4', '1', '1']"
1,1874,"['1', '1', '1', '2', '1', '1', '1', '1', '1']"
2,1767,['1']
2,1556,"['1', '2']"
1,1322,"['1', '1', '2', '1', '2', '3', '1', '2', '1', '1', '2', '1', '2', '1', '1', '1', '1', '1']"
1,476,"['1', '1', '1', '1', '2', '1', '1', '1', '1', '2', '1', '1', '2', '1', '1']"
1,390,"['1', '1', '1', '1', '1', '1', '2', '3', '4', '5', '2', '1', '1', '2', '2', '1', '2']"
3,994,['1']
1,1594,"['1', '1', '1', '2', '1', '1', '1', '2', '1', '1', '2', '1', '1']"
4,484,['2']
3,764,['2']
1,1739,"['1', '1', '1', '2', '1', '1', '1', '1', '1', '1', '1', '1']"
1,2319,"['1', '2']"
1,1960,"['1', '1', '1', '2', '4', '1', '1', '2']"
1,1662,"['1', '1', '3', '1', '1', '2', '1', '1', '2', '1', '2', '1', '1', '2', '1', '2']"
3,1954,['1']
4,1703,['2']
3,773,['2']
4,908,['2']
3,733,['1']
3,759,['2']
3,1832,['1']
2,2173,['1']
1,2283,"['1', '1']"
2,1674,['2']
1,2249,"['1', '2', '4']"
2,298,"['1', '3', '2', '1']"
4,76,"['1', '2']"
2,147,"['1', '1', '1', '1']"
3,137,['1']
1,1260,"['1', '1', '2', '3', '1', '1', '1', '1', '1', '1', '1', '1', '1', '2', '1']"
1,2124,"['1', '1', '3', '1', '2', '1']"
1,1512,"['2', '1', '2', '1', '1', '1', '1', '1', '2', '1', '1', '1', '1', '1', '1']"
3,1225,['1']
4,284,['1']
1,1479,"['1', '1', '2', '3', '4', '5', '1', '2', '1', '2', '3', '1', '2', '1', '1', '1', '1', '1', '1', '1']"
6,461,['1']
1,91,"['2', '2', '1', '2', '3', '1', '1', '2', '1', '1', '2', '3', '1', '2', '1', '2', '1', '1']"
1,17,"['1', '1', '1', '2', '1', '1', '2', '1', '1', '1']"
2,1695,"['1', '1']"
4,674,['1']
1,504,"['2', '1', '1', '1', '1', '2', '1', '1', '1', '1', '1', '2', '1', '2', '1']"
3,402,['2']
1,2190,"['1', '1', '1']"
2,2138,"['2', '2']"
3,498,['1']
1,1078,"['1', '1', '1', '1', '1', '1', '2', '2', '1', '1', '1', '2', '1']"
1,982,"['1', '1', '1', '2', '1', '1', '1', '2', '1', '2', '1', '1', '1', '2', '3', '4', '2', '3']"
2,819,"['1', '2']"
1,1711,"['1', '2', '1', '1', '1', '1', '2', '3', '1', '1', '1', '1', '1', '1', '2', '3', '1']"
1,2235,"['1', '3', '1']"
1,755,"['1', '1', '1', '1', '1', '3', '1', '1', '1', '2', '1', '1', '2', '1', '1']"
3,229,"['1', '1']"
1,84,"['1', '1', '1', '1', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2']"
1,223,"['1', '2', '1', '1', '2', '2', '1', '1', '1', '2', '3', '1', '2', '1', '2', '1', '1']"
2,921,"['1', '2', '2']"
4,58,['2']
2,609,"['2', '1', '2']"
1,1979,"['1', '1', '1']"
3,1357,['1']
3,52,['1']
1,2116,"['1', '1', '1', '1']"
1,325,"['1', '2', '1', '1', '1', '1', '1', '2', '2', '1', '1', '1', '2', '1', '2', '1', '1']"
1,411,"['1', '1', '2', '3', '4', '1', '1', '1', '2', '1', '2', '1', '2', '1', '1', '1', '1', '1']"
3,1114,['1']
1,1240,"['1', '1', '2', '3', '1', '1', '1', '1', '1', '1', '1', '2', '1']"
2,106,"['1', '1', '1', '2', '1', '1', '1', '2']"
2,1227,"['4', '6', '7']"
1,472,"['1', '1', '1', '2', '1', '2', '1', '1', '1', '1', '1', '2', '1']"
2,1787,"['2', '1']"
1,1947,"['1', '1', '2', '1', '1', '2', '1', '2']"
3,1791,['1']
2,1843,"['1', '2', '1']"
2,1874,['1']
1,679,"['1', '1', '2', '1', '2', '1', '1', '2', '1', '1', '1', '1', '2', '1', '2', '3', '1', '1']"
2,687,"['1', '1', '1', '2']"
3,617,['2']
2,1126,['1']
1,528,"['1', '1', '1', '1', '2', '4', '1', '1', '1', '1', '1', '1', '1', '1', '2', '3', '4']"
1,2093,"['1', '1', '1', '1', '2', '1']"
1,1361,"['1', '2', '1', '1', '1', '1', '2', '1', '2', '1', '1', '1', '1', '2']"
3,303,['1']
1,140,"['1', '1', '2', '1', '1', '1', '2', '2', '1', '2', '1', '1', '1']"
6,275,['5']
1,1585,"['1', '2', '1', '1', '1', '2', '1', '1', '1', '1', '1', '2', '1', '1', '1']"
12,225,['2']
1,700,"['1', '1', '2', '1', '1', '1', '1', '2', '3', '1', '1', '1', '2', '1', '1', '2', '1']"
1,1192,"['1', '1', '1', '2', '3', '1', '2', '1', '2', '3', '1', '1', '2', '1', '2', '1']"
2,2215,['1']
1,1414,"['1', '2', '1', '1', '1', '2', '3', '1', '2', '1', '2', '1', '1', '1', '2', '1', '1', '1']"
3,211,"['1', '2']"
1,1007,"['1', '2', '1', '1', '1', '2', '1', '1', '1', '1', '1', '1', '2', '1', '2', '1']"
2,313,"['1', '1', '2', '3', '2']"
1,303,"['1', '1', '1', '1', '1', '1', '2', '1', '1', '1', '1', '3', '4', '1']"
5,111,['1']
2,1464,"['1', '1']"
1,2019,"['1', '1', '1', '1', '1', '1', '2']"
1,2172,"['1', '1']"
2,878,"['1', '1', '2']"
3,1857,['1']
1,666,"['1', '2', '1', '1', '1', '1', '2', '1', '1', '2', '1', '1', '1']"
2,1397,"['1', '1', '1', '2']"
2,215,"['1', '3', '1', '2']"
3,255,['1']
3,1616,['1']
3,688,['2']
2,1111,"['1', '1']"
2,940,"['1', '2']"
1,1923,"['1', '1', '1', '1', '1', '1']"
1,897,"['1', '2', '1', '1', '1', '2', '1', '2', '2', '1', '1', '1', '2', '3', '1', '1']"
1,1161,"['1', '2', '1', '1', '1', '1', '1', '1', '1', '1', '1', '2', '1', '1', '1', '2']"
2,347,['2']
1,170,"['1', '2', '2', '1', '1', '2', '3', '1', '1', '2', '3', '1', '2', '1', '2', '2']"
1,1027,"['1', '1', '1', '2', '1', '1', '1', '1', '1', '2', '1', '1']"
2,860,"['1', '1']"
1,1504,"['1', '2', '1', '1', '2', '1', '1', '1', '1', '2', '1', '1', '1']"
3,957,"['2', '1']"
2,1387,"['2', '1']"
2,1228,['1']
1,684,"['1', '1', '1', '1', '1', '1', '2', '1', '1', '1', '1', '1', '3', '4']"
6,535,['1']
3,1890,['1']
2,1977,"['1', '1', '2']"
1,2081,"['1', '1', '1', '1', '1']"
2,1132,"['2', '2']"
1,1963,"['1', '1', '1', '1', '2', '1', '2']"
3,1805,['2']
4,386,['2']
3,371,['2']
4,1237,['1']
2,847,"['2', '2']"
2,470,['1']
1,1445,"['1', '1', '2', '1', '1', '1', '1', '2', '1', '1', '1', '1', '1', '1']"
3,326,['2']
1,1998,"['1', '1', '1', '1', '1', '1', '1', '1']"
24,320,['3']
2,1736,"['1', '1']"
2,663,"['2', '2']"
1,1299,"['1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1']"
3,1416,['2']
2,254,"['1', '2', '1', '1', '1']"
2,1599,"['2', '1', '1']"
1,1841,"['1', '2', '3', '1', '1', '1', '1', '2', '1', '1', '2', '1', '1', '1', '2']"
2,1418,['1']
1,1881,"['1', '1', '2', '1', '1', '1', '1', '1', '2']"
6,646,['2']
2,1197,"['4', '1']"
1,2201,"['1', '1']"
4,1624,['1']
1,2348,['1']
10,73,['2']
1,564,"['1', '1', '2', '1', '1', '1', '1', '3', '1', '2', '3', '1', '1', '1', '1']"
1,114,"['1', '2', '2', '1', '1', '2', '1', '1', '1', '1', '1', '1']"
2,1715,"['1', '1']"
2,602,"['1', '1']"
4,555,['1']
2,279,"['1', '1', '1', '5', '2']"
4,121,"['1', '1']"
3,693,"['1', '2']"
1,44,"['1', '2', '1', '1', '1', '1', '2', '3', '2', '1', '1', '1', '2']"
5,366,"['2', '1']"
4,1776,['1']
1,903,"['1', '1', '1', '1', '1', '1', '1', '2', '1', '1', '1', '1']"
4,2060,['3']
1,280,"['1', '1', '2', '1', '1', '2', '3', '1', '2', '1', '1', '3', '1', '2']"
3,1069,['1']
1,2024,"['1', '1', '1', '2', '1', '1', '1', '2', '3', '1']"
1,444,"['1', '1', '1', '1', '1', '2', '1', '1', '1', '2', '1', '1', '2', '1', '1', '2', '3', '1', '2', '3']"
6,1841,['1']
2,133,"['1', '1', '1', '1']"
2,13,"['1', '1', '1', '1']"
3,391,['1']
2,804,"['1', '1']"
2,1709,"['1', '1', '2']"
2,636,"['1', '1', '1']"
1,1085,"['1', '1', '2', '1', '1', '1', '2', '1', '1', '2', '1', '1', '1', '1', '1']"
1,2066,"['1', '1', '1', '1', '2', '1', '2', '3', '1']"
1,29,"['2', '2', '2', '2', '1', '2', '1', '2', '2', '2', '2', '1', '2', '1', '1', '2', '3', '1']"
3,1744,['1']
2,2170,['2']
3,482,['2']
1,734,"['1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '2', '1']"
1,985,"['1', '1', '1', '1', '2', '1', '1', '1', '1', '2', '1', '1', '1', '1', '2', '2']"
2,651,"['1', '1', '2']"
2,1235,"['1', '1', '3', '1']"
1,1481,"['1', '2', '1', '1', '2', '1', '1', '1', '2', '1', '2', '1', '1', '1', '1', '1', '1', '2', '1']"
4,522,['4']
3,1431,['2']
2,1537,['1']
5,18,['1']
1,588,"['1', '1', '2', '3', '1', '1', '1', '1', '2', '1', '2', '2', '1']"
1,1288,"['1', '1', '1', '1', '1', '2', '1', '1', '2', '3', '1', '2', '1', '2', '1', '1', '1', '2']"
2,233,"['1', '2', '1', '1', '1', '2', '1']"
2,1549,"['1', '1', '1', '2', '1']"
2,226,"['1', '1', '1', '1', '2', '1']"
1,931,"['1', '1', '1', '1', '1', '2', '1', '1', '2', '1', '1', '1', '2', '1']"
1,1785,"['1', '1', '1', '2', '1', '1', '2', '1', '2', '1', '1', '1', '1', '3']"
1,2337,['1']
1,1241,"['1', '1', '1', '1', '1', '2', '1', '1', '1', '2', '1']"
2,1300,"['1', '1']"
2,1093,"['2', '1', '1']"
3,84,['1']
3,150,['1']
1,450,"['1', '2', '2', '3', '4', '1', '1', '2', '1', '1', '1', '1', '1', '1', '1', '1']"
2,245,"['3', '1', '1', '2', '1']"
2,975,"['1', '2']"
1,1347,"['1', '1', '1', '1', '1', '1', '1', '2', '1', '1', '2', '1', '2', '1', '1', '3', '1', '1']"
1,661,"['2', '1', '2', '1', '1', '2', '1', '1', '1', '1', '1', '2', '1', '2', '1', '1', '1']"
2,557,"['1', '1', '3', '1', '2', '1']"
2,558,"['1', '3']"
1,1206,"['1', '1', '1', '1', '1', '2', '1', '1', '1', '2', '3', '1', '1', '1', '1']"
1,716,"['1', '2', '1', '1', '1', '2', '1', '1', '2', '1', '2', '1', '2', '3', '1', '1']"
1,1186,"['1', '2', '1', '1', '1', '2', '1', '1', '1', '1', '1', '2', '1', '1']"
4,358,['2']
2,1586,"['1', '4', '1', '1']"
4,62,"['1', '2', '1']"
2,287,"['1', '1', '1', '1', '2', '3', '1', '1']"
10,480,['1']
2,158,"['1', '3', '1', '1', '2', '1', '2', '1', '2']"
1,836,"['1', '4', '1', '2', '1', '1', '2', '1', '1', '1', '1', '1', '2']"
1,1602,"['1', '1', '2', '1', '2', '1', '1', '1', '2', '1', '2', '3', '1', '2', '1', '1', '2', '1', '1']"
2,41,"['1', '2', '1', '1', '1', '1', '2', '1']"
1,2051,"['1', '1', '1', '1', '1', '1', '2', '1']"
1,364,"['2', '1', '1', '2', '1', '1', '2', '1', '1', '1', '1', '1']"
4,713,['1']
12,543,['2']
5,337,['2']
3,192,['1']
2,565,"['1', '2', '2', '2']"
1,1056,"['1', '2', '1', '1', '1', '1', '2', '1', '2', '3', '1', '1', '1', '1']"
10,555,['3']
6,314,['2']
1,1955,"['1', '1', '2', '1', '1', '1', '2', '3', '1', '1']"
2,182,"['1', '1', '1', '1', '2', '3', '1']"
2,582,"['1', '2']"
4,351,"['2', '1']"
4,428,['2']
1,1875,"['1', '1', '1', '2', '1', '1', '1', '1', '1', '1', '1']"
4,799,['2']
2,1766,"['1', '1']"
4,187,['2']
1,1323,"['1', '1', '1', '1', '2', '1', '1', '1', '1', '1', '2', '2', '1', '1', '2', '1']"
3,1595,['1']
1,1363,"['1', '1', '2', '2', '3', '2', '1', '2', '1', '1', '1', '1', '2', '1', '1', '2']"
1,397,"['2', '2', '1', '1', '1', '2', '1', '1', '1', '1', '3', '4', '1', '1', '1', '2', '3']"
1,1597,"['1', '1', '1', '1', '1', '1', '1', '2', '2', '1', '1', '1', '2', '1']"
2,997,['1']
1,1738,"['1', '1', '2', '1', '1', '1', '1', '2', '2', '1', '1', '1']"
2,1284,"['1', '2', '1', '1', '2']"
1,1613,"['2', '1', '1', '2', '1', '1', '1', '1', '1', '1', '1', '1', '1', '2', '1']"
1,1211,"['1', '2', '1', '1', '1', '2', '3', '1', '1', '1', '1', '1', '2', '3']"
2,1107,['1']
1,1661,"['1', '1', '1', '1', '2', '1', '1', '1', '2', '1', '1', '1']"
3,1833,['2']
2,2172,['1']
2,1677,"['1', '1']"
2,297,"['1', '1', '1', '3', '1']"
4,77,"['1', '1']"
2,146,"['1', '1', '1', '1', '1', '1']"
3,136,['2']
1,663,"['1', '1', '1', '2', '1', '2', '3', '4', '1', '1', '1', '1', '1', '1', '1']"
1,2127,"['1', '2', '1']"
3,620,['2']
3,675,['2']
1,1120,"['1', '2', '1', '2', '2', '1', '2', '1', '1', '1', '1', '1', '1', '2', '1', '1']"
4,443,['1']
6,1354,['2']
1,90,"['1', '2', '1', '2', '1', '1', '2', '1', '1', '2', '3', '1', '2']"
1,16,"['1', '2', '3', '1', '2', '3', '1', '3', '1', '2', '3']"
2,1694,"['1', '1', '1']"
3,1371,['1']
1,505,"['1', '1', '1', '1', '2', '1', '1', '1', '1', '1', '1']"
2,914,['1']
1,2033,"['1', '1', '1', '1', '1', '1', '1']"
1,2191,"['1', '1']"
3,977,['1']
3,836,['5']
4,202,['1']
5,1695,['2']
2,1376,"['2', '1']"
1,1079,"['1', '2', '1', '1', '2', '1', '1', '2', '1', '2', '1', '2', '1', '2', '1']"
2,818,"['3', '1', '2']"
5,26,['1']
1,1710,"['1', '2', '1', '2', '1', '2', '2', '1', '2', '1', '2', '1', '1', '1', '1']"
2,61,"['1', '1', '1', '1', '1']"
2,472,"['2', '1', '1', '1']"
1,2234,"['1', '3']"
1,754,"['1', '1', '1', '1', '1', '1', '1', '2', '3', '1', '1', '1', '1']"
3,228,['2']
3,1609,['1']
2,1659,"['1', '1']"
1,85,"['1', '2', '1', '1', '1', '1', '1', '2', '1', '2', '1', '1', '1', '2']"
1,222,"['1', '2', '1', '2', '2', '3', '1', '1', '1', '2', '1', '1']"
3,1569,['1']
2,920,"['1', '1', '1']"
2,893,['1']
1,1978,"['1', '1', '2', '3', '1', '1', '1', '1', '2', '1', '1', '2']"
6,601,['2']
3,1356,['2']
1,2117,"['1', '2', '1', '1', '1']"
6,113,['1']
4,1076,['1']
6,384,['2']
1,412,"['1', '4', '1', '2', '3', '1', '1', '1', '1', '1', '2', '1', '1', '1', '2', '1', '1', '1']"
1,1535,"['1', '1', '2', '1', '2', '3', '1', '1', '1', '1', '1', '1', '1', '1', '1']"
1,999,"['1', '1', '1', '2', '4', '5', '1', '1', '2', '1', '1', '2', '1', '1', '1']"
2,105,"['1', '2', '2', '1', '2', '1', '1']"
6,407,['1']
3,1249,"['1', '1']"
3,338,"['2', '2', '3', '2']"
6,1671,['1']
2,1786,['1']
1,575,"['1', '1', '2', '1', '1', '2', '1', '1', '1', '1', '1', '1', '1', '2', '1']"
1,1944,"['1', '1', '2', '1', '2', '3', '1', '1', '1']"
2,1576,"['1', '1']"
1,529,"['1', '2', '1', '1', '1', '1', '1', '1', '2', '1', '2', '1', '1', '2', '2', '1', '2']"
1,1139,"['1', '1', '1', '1', '1', '1', '2', '5', '1', '1', '1', '1', '1', '2', '3', '4']"
1,2092,"['1', '1', '1', '2', '1', '2', '1']"
1,141,"['1', '1', '2', '1', '1', '1', '2', '1', '1', '1', '2', '1', '1', '1', '2', '1']"
1,498,"['1', '1', '1', '1', '1', '1', '1', '1', '1', '2', '3', '1']"
3,918,['1']
1,701,"['1', '2', '3', '1', '1', '2', '3', '1', '2', '1', '1', '1', '1', '1', '1']"
1,1195,"['1', '1', '1', '1', '1', '2', '1', '1', '1', '1', '2', '1', '2']"
4,531,['2']
1,1415,"['1', '2', '1', '1', '2', '3', '1', '2', '3', '1', '1', '1', '1', '1']"
3,212,['1']
1,1536,"['1', '2', '1', '2', '1', '1', '2', '3', '1', '2', '1', '1', '2', '1', '1', '2']"
1,1006,"['1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '2', '1']"
2,310,"['1', '1', '2', '3', '1', '1']"
1,304,"['1', '2', '1', '1', '2', '1', '1', '1', '2', '1', '1', '2', '3', '1']"
2,2129,"['1', '1']"
4,2007,['2']
1,638,"['1', '2', '3', '1', '2', '1', '2', '1', '1', '1', '2', '1', '1', '2', '1', '2', '2', '1', '1', '1']"
2,1465,['2']
1,2018,"['1', '1', '1', '1', '1', '1', '1']"
2,2275,['1']
1,2173,"['2', '1', '1', '2']"
2,877,"['2', '1', '1', '1']"
2,1394,"['1', '1', '1']"
2,214,"['1', '1', '3', '1', '1', '1']"
3,256,"['1', '2']"
3,1617,"['1', '2']"
2,1112,['1']
3,964,['1']
3,1203,['2']
5,564,['1']
1,1924,"['1', '1', '2', '1', '1', '1', '2', '3', '4', '5', '1', '1', '1', '1']"
2,1261,"['1', '3', '1']"
1,1162,"['1', '1', '1', '2', '2', '3', '1', '2', '3', '2', '1', '1', '1', '1', '2', '1', '2']"
2,346,"['2', '2', '1', '2', '1', '2']"
1,1026,"['2', '3', '1', '1', '1', '1', '2', '1', '1', '2', '1', '1', '2', '1', '2']"
5,147,['1']
2,861,['1']
2,1792,"['1', '1']"
2,1386,['1']
2,1229,"['2', '1', '1']"
1,964,"['1', '1', '1', '1', '1', '2', '1', '1', '1', '1', '1', '1']"
1,2262,['1']
2,1974,['1']
1,2086,"['1', '1', '1', '1']"
2,1133,"['1', '1', '1']"
2,1104,['1']
3,370,"['1', '2', '1']"
2,844,"['2', '2', '2', '2', '1']"
1,1319,"['1', '1', '2', '1', '1', '1', '1', '2', '3', '4', '6', '1', '1', '1']"
1,1658,"['1', '1', '1', '1', '1', '2', '3', '1', '1', '2', '1', '1', '1', '1', '1']"
2,1363,"['1', '1', '1', '1', '1', '2']"
3,327,['1']
1,1629,"['1', '2', '1', '1', '1', '2', '1', '2', '1', '2', '1', '1', '1', '1', '1']"
2,1737,['1']
2,660,"['2', '1']"
3,2230,['2']
1,1840,"['1', '1', '1', '1', '1', '1', '1', '1', '1', '2', '1', '1', '1']"
1,1880,"['1', '1', '1', '2', '3', '1', '1', '1', '1', '1', '1', '1', '2']"
6,424,['1']
1,2202,"['1', '1', '2']"
1,1396,"['1', '1', '1', '1', '1', '2', '2', '1', '1', '2', '1', '1', '1', '2', '1', '1']"
4,1997,['1']
1,565,"['1', '1', '2', '1', '1', '2', '2', '1', '1', '3', '4', '1', '1', '2', '1']"
1,117,"['1', '1', '1', '2', '1', '1', '1', '2', '1', '1', '1', '3', '2', '3', '4']"
2,603,['1']
5,1014,['1']
4,503,['1']
2,278,"['1', '1']"
4,120,['1']
3,659,['2']
2,461,"['1', '1', '1', '1', '1']"
1,45,"['2', '2', '2', '1', '2', '3', '1', '2', '3', '1', '2']"
1,900,"['1', '2', '1', '1', '2', '1', '1', '1', '1', '2', '1', '1', '2', '1', '1', '2']"
1,283,"['1', '2', '1', '2', '2', '3', '1', '2', '1', '2', '4', '1', '1', '2', '1', '1']"
1,436,"['1', '3', '1', '1', '2', '1', '1', '1', '1', '1', '1', '2', '1', '2', '1', '1', '1']"
3,1068,['1']
1,2025,"['1', '1', '2', '1', '2', '1', '1', '1', '1', '2']"
2,130,"['1', '3', '1', '1']"
2,14,"['1', '1', '1', '1', '1', '1', '1']"
2,2047,['1']
1,1145,"['1', '1', '2', '1', '2', '1', '1', '1', '1', '1', '1', '1', '1']"
2,639,['1']
4,398,['2']
2,793,"['1', '1']"
1,1084,"['1', '1', '1', '1', '1', '2', '1', '1', '1', '1']"
2,1503,"['1', '1']"
2,268,"['1', '1']"
3,1876,['2']
2,235,"['1', '3', '1', '1', '2']"
4,709,['2']
3,598,['2']
2,1095,['1']
6,122,['1']
1,1649,"['1', '1', '1', '1', '1', '1', '1', '1']"
3,1745,['1']
1,857,"['1', '1', '1', '2', '1', '2', '1', '1', '1', '2', '1', '3', '1', '2', '1']"
3,485,['2']
1,737,"['1', '2', '1', '2', '1', '1', '1', '1', '1', '1', '1', '2', '1']"
2,1624,"['1', '1']"
2,1234,['1']
1,1480,"['1', '2', '1', '2', '1', '1', '2', '1', '1', '1', '2', '3', '4', '5', '6', '1', '1', '2', '1', '1', '2', '1', '2']"
4,521,['4']
3,1432,['3']
1,589,"['1', '1', '1', '2', '1', '2', '3', '1', '1', '2', '1', '3', '1', '1', '1', '2', '1', '1']"
3,2220,['2']
2,1548,['1']
2,227,"['1', '1', '1', '1', '3', '1']"
1,930,"['1', '2', '1', '1', '1', '1', '1', '1', '1', '1', '2', '1', '1', '1']"
1,1786,"['1', '1', '1', '1', '1', '2']"
10,1051,['3']
2,1303,"['1', '2']"
1,645,"['1', '1', '2', '1', '1', '2', '3', '1', '2', '1', '2', '3', '1', '1', '1', '1']"
3,691,['1']
2,1279,['1']
2,246,"['1', '1', '2', '1', '2', '1', '1', '2', '1']"
2,972,['1']
1,1348,"['1', '1', '2', '1', '1', '1', '2', '3', '4', '1', '2', '1', '1', '1', '1', '1', '1', '1', '1', '2']"
2,550,"['1', '1']"
2,545,"['1', '1', '1', '1', '1']"
1,1201,"['1', '1', '1', '1', '1', '1', '2', '1', '1', '2', '1', '2', '1', '1', '2']"
1,715,"['1', '1', '1', '1', '2', '1', '1', '1', '2', '1', '1', '2', '1', '1', '1', '2']"
1,1187,"['1', '2', '1', '1', '1', '1', '1', '1', '1', '1', '1', '2', '1']"
1,680,"['1', '1', '2', '1', '1', '1', '2', '1', '1', '1', '2', '1', '1', '2', '3']"
4,359,"['2', '1']"
2,1585,"['2', '1']"
4,61,['2']
2,1342,['1']
2,159,"['1', '1', '2', '3', '1', '1', '1', '1']"
1,60,"['2', '1', '1', '2', '1', '2', '2', '1', '2', '3', '1', '1', '2', '1', '1']"
1,837,"['1', '2', '1', '2', '1', '1', '2', '1', '1', '2', '3', '4', '1', '1', '2', '1', '1']"
1,616,"['1', '1', '2', '3', '4', '2', '3', '1', '1', '1', '2', '1', '2', '1', '1', '2', '3', '1', '1', '1']"
2,1079,"['1', '1', '1']"
2,40,"['1', '2', '1', '1']"
1,2050,"['1', '1', '1', '1', '1']"
1,365,"['1', '1', '1', '3', '1', '1', '2', '1', '2', '1', '1', '1', '1']"
4,1184,['1']
4,714,['1']
4,108,['2']
1,2149,"['1', '1', '1', '1']"
2,564,['1']
1,1057,"['1', '1', '1', '1', '3', '1', '2', '1', '1', '2', '3', '1', '1', '1', '1', '1']"
3,1320,['2']
1,55,"['1', '2', '2', '1', '1', '1', '2', '1', '2', '1', '2', '1', '2', '1']"
6,315,['3']
1,1954,"['1', '2', '1', '2', '3', '1', '2', '3', '1', '2', '1', '2', '1']"
2,194,"['1', '1', '2']"
1,2282,"['1', '1']"
2,581,"['2', '3', '1', '1']"
1,1832,"['1', '1', '1', '1', '4', '1', '1', '1', '1', '1', '1', '1', '2']"
4,429,['1']
1,1872,"['1', '1', '1', '1', '1', '2', '1', '1', '1', '1']"
2,1765,['1']
2,1558,['3']
1,1320,"['1', '1', '1', '2', '3', '1', '1', '1', '1', '1', '1', '1', '2', '1', '1']"
1,474,"['1', '1', '2', '1', '1', '1', '1', '1', '2', '1', '1', '1']"
1,396,"['1', '2', '1', '1', '1', '1', '1', '2', '2', '3', '1', '1', '2', '1']"
1,1596,"['1', '2', '1', '2', '3', '1', '1', '1', '1', '2', '1', '2', '2', '1', '1']"
2,1024,['1']
2,888,"['1', '1', '2']"
3,1739,['2']
2,682,"['1', '1', '2']"
1,614,"['1', '1', '2', '1', '2', '3', '5', '1', '1', '1', '1', '1', '1', '1']"
3,1893,['1']
1,1610,"['1', '1', '1', '1', '1', '1', '1', '1', '2', '1', '2', '3']"
1,1660,"['1', '1', '1', '1', '2', '3', '1', '1', '1', '1', '1', '1', '1', '1', '1']"
5,459,['1']
3,1642,['1']
3,1331,['1']
2,1676,['1']
2,296,"['1', '1', '2', '1', '1']"
2,145,"['1', '2', '3', '1', '1', '2']"
1,1266,"['1', '1', '1', '1', '1', '1', '2', '1', '1', '1', '1', '2', '1']"
1,2126,"['1', '1', '1']"
4,282,['1']
1,1121,"['1', '1', '1', '2', '3', '4', '1', '2', '1', '1', '2', '1', '1', '1']"
6,463,['2']
1,93,"['2', '3', '1', '1', '2', '1', '2', '1', '1', '2', '1', '2', '2', '3', '4', '1', '2']"
2,1693,['1']
5,353,['2']
1,502,"['1', '1', '2', '2', '1', '1', '1', '2', '2', '1', '2', '1', '2', '1', '2', '3', '1', '2', '3', '5', '1', '1']"
2,915,"['1', '1']"
1,2032,"['1', '1', '1', '2', '1', '1', '1', '1']"
2,769,"['1', '1', '1', '1', '2']"
1,1626,"['1', '2', '1', '2', '1', '2', '1', '1', '1', '1', '1', '1', '2', '1']"
1,2192,"['1', '1', '1', '2']"
2,2145,['2']
2,806,"['2', '1', '2']"
4,203,['1']
2,1707,"['2', '1', '2']"
2,2288,['1']
3,1122,['2']
7,954,['1']
1,1717,"['1', '2', '2', '1', '1', '1', '2', '1', '1', '1', '2', '1', '2', '2', '1', '2']"
2,60,"['1', '1', '1', '1', '1', '2']"
2,1216,['1']
4,606,['3']
1,2237,"['1', '2', '1', '2']"
2,1538,"['1', '1']"
2,1658,['1']
1,221,"['1', '2', '3', '1', '1', '2', '1', '2', '3', '1', '2', '1', '1', '1', '2']"
2,923,"['1', '3', '1', '4']"
2,892,"['1', '1', '2', '1']"
1,1094,"['2', '1', '1', '3', '1', '1', '2', '1', '2', '1', '2', '1', '1']"
1,2118,"['1', '1', '2', '1']"
2,2108,['3']
