BillNo,ItemID,Quantity,SellingDate,SellingPrice,StudentID,TransactionID,final_rating
598,128,2,2020-08-20 22:32:53,25.000000,"F3516",1,5
598,128,4,2020-08-23 22:10:40,25.000000,"F3155",1,3
598,134,1,2020-08-20 22:32:53,15.000000,"F3516",2,1
598,136,1,2020-08-20 22:32:53,25.000000,"F3516",4,2
598,148,1,2020-08-22 22:17:44,90.000000,"F2555",1,5
598,148,1,2020-08-24 22:05:29,90.000000,"F3683",1,2
598,154,1,2020-08-18 22:04:31,22.000000,"F0000",1,4
598,154,1,2020-08-20 22:32:53,22.000000,"F3516",3,2
598,154,1,2020-08-21 22:36:17,22.000000,"F3634",2,3
598,154,1,2020-08-23 22:10:40,22.000000,"F3155",4,4
598,154,1,2020-08-29 22:12:15,22.000000,"F2662",1,3
598,154,7,2020-08-25 22:17:18,22.000000,"F1020",1,4
598,155,2,2020-08-19 21:43:21,27.000000,"F4540",1,3
598,155,2,2020-08-22 22:17:44,27.000000,"F2555",2,2
598,155,3,2020-08-23 22:10:40,27.000000,"F3155",3,2
598,156,1,2020-08-17 23:06:56,30.000000,"F2052",1,4
598,156,1,2020-08-22 22:17:44,30.000000,"F2555",3,2
598,156,2,2020-08-19 21:43:21,30.000000,"F4540",2,5
598,158,1,2020-08-26 22:04:37,14.000000,"F2919",1,3
598,169,1,2020-08-27 22:42:26,25.000000,"F3449",1,5
599,46,1,2020-08-22 22:17:55,18.000000,"F3296",1,4
599,107,1,2020-08-17 23:07:02,10.000000,"F4139",1,4
599,124,1,2020-08-27 22:42:34,25.000000,"F2199",1,5
599,124,1,2020-08-27 22:42:34,25.000000,"F2199",2,4
599,128,1,2020-08-17 23:07:02,25.000000,"F4139",2,5
599,128,2,2020-08-24 22:05:38,25.000000,"F1027",1,3
599,134,2,2020-08-28 22:31:34,15.000000,"F0000",1,2
599,148,1,2020-08-21 22:36:24,90.000000,"F0000",1,4
599,148,1,2020-08-29 22:12:28,90.000000,"F0000",1,4
599,154,1,2020-08-22 22:17:55,22.000000,"F3296",2,4
599,155,1,2020-08-17 00:49:08,27.000000,"F0000",1,4
599,155,1,2020-08-19 21:43:32,27.000000,"F4540",1,2
599,155,1,2020-08-23 22:10:47,27.000000,"F2664",1,3
599,155,1,2020-08-25 22:17:21,27.000000,"F2665",1,4
599,155,1,2020-08-26 22:05:18,27.000000,"F0000",1,5
599,156,1,2020-08-20 22:32:58,30.000000,"F2415",1,3
599,159,1,2020-08-18 22:04:43,20.000000,"F1671",2,5
599,159,2,2020-08-18 22:04:43,20.000000,"F1671",1,5
599,161,1,2020-08-23 22:10:47,12.000000,"F2664",2,2
600,12,1,2020-08-24 22:05:43,30.000000,"F2207",1,3
600,19,1,2020-08-20 22:33:03,20.000000,"F3356",1,4
600,74,1,2020-08-27 22:42:38,25.000000,"F4803",1,3
600,123,1,2020-08-19 21:43:35,8.000000,"F3470",1,1
600,128,1,2020-08-18 22:04:46,25.000000,"F2097",1,5
600,128,1,2020-08-23 22:10:55,25.000000,"F2773",2,3
600,128,2,2020-08-21 22:36:39,25.000000,"F1860",1,4
600,130,1,2020-08-25 22:17:26,21.000000,"H3062",1,3
600,134,1,2020-08-25 22:17:26,15.000000,"H3062",2,1
600,135,1,2020-08-17 23:07:24,21.000000,"F2819",1,1
600,135,1,2020-08-29 22:12:38,21.000000,"F2554",1,1
600,146,1,2020-08-22 22:18:11,85.000000,"F3712",1,2
600,148,1,2020-08-26 22:05:35,90.000000,"F3157",1,3
600,148,1,2020-08-29 22:12:38,90.000000,"F2554",2,4
600,151,1,2020-08-22 22:18:11,12.000000,"F3712",2,1
600,151,1,2020-08-28 22:31:39,12.000000,"F6770",2,1
600,154,1,2020-08-17 00:49:34,22.000000,"F0000",1,4
600,154,1,2020-08-29 22:12:38,22.000000,"F2554",3,1
600,154,2,2020-08-21 22:36:39,22.000000,"F1860",3,3
600,155,1,2020-08-23 22:10:55,27.000000,"F2773",1,2
600,157,1,2020-08-21 22:36:39,32.000000,"F1860",2,5
600,161,2,2020-08-17 23:07:24,12.000000,"F2819",2,2
600,164,1,2020-08-28 22:31:39,81.000000,"F6770",1,5
601,12,1,2020-08-28 22:31:47,30.000000,"F3374",2,4
601,19,1,2020-08-24 22:06:02,20.000000,"F3732",2,5
601,19,1,2020-08-24 22:06:02,20.000000,"F3732",3,2
601,46,1,2020-08-17 23:07:33,18.000000,"F4443",1,5
601,107,1,2020-08-19 21:43:41,10.000000,"F4735",2,2
601,124,1,2020-08-29 22:12:45,25.000000,"F2552",1,5
601,128,1,2020-08-20 22:33:08,25.000000,"F4374",1,5
601,128,1,2020-08-23 22:11:05,25.000000,"F4052",1,4
601,138,1,2020-08-28 22:31:47,22.000000,"F3374",1,4
601,148,1,2020-08-26 22:05:42,90.000000,"F3081",1,2
601,154,1,2020-08-24 22:06:02,22.000000,"F3732",1,4
601,155,1,2020-08-17 00:49:41,27.000000,"F3670",1,3
601,155,1,2020-08-21 22:37:25,27.000000,"F0000",1,3
601,156,1,2020-08-22 22:18:16,30.000000,"F1226",1,5
601,156,1,2020-08-25 22:17:35,30.000000,"F0000",1,4
601,167,1,2020-08-19 21:43:41,10.000000,"F4735",1,1
601,169,1,2020-08-27 22:42:41,25.000000,"F4441",1,2
601,170,1,2020-08-29 22:12:45,20.000000,"F2552",2,4
602,2,2,2020-08-18 22:05:08,8.000000,"F1612",2,5
602,16,2,2020-08-17 00:50:55,5.000000,"F0000",1,4
602,19,1,2020-08-20 22:33:11,20.000000,"F3420",1,2
602,74,1,2020-08-21 22:37:33,25.000000,"F2533",2,4
602,107,2,2020-08-22 22:18:23,10.000000,"F3249",1,5
602,108,1,2020-08-21 22:37:33,20.000000,"F2533",1,5
602,130,1,2020-08-29 22:12:59,21.000000,"F3759",1,3
602,135,1,2020-08-23 22:11:15,21.000000,"F1814",1,2
602,139,1,2020-08-29 22:12:59,21.000000,"F3759",2,1
602,140,1,2020-08-25 22:17:45,26.000000,"F5684",1,1
602,148,1,2020-08-26 22:06:06,90.000000,"F3661",1,5
602,151,1,2020-08-24 22:06:26,12.000000,"F0000",1,1
602,151,2,2020-08-17 23:07:44,12.000000,"F4641",2,1
602,154,1,2020-08-19 21:43:50,22.000000,"F2793",1,1
602,156,1,2020-08-19 21:43:50,30.000000,"F2793",3,2
602,157,1,2020-08-19 21:43:50,32.000000,"F2793",2,4
602,159,1,2020-08-18 22:05:08,20.000000,"F1612",1,3
602,161,2,2020-08-28 22:31:53,12.000000,"F2681",2,4
602,163,1,2020-08-29 22:12:59,20.000000,"F3759",3,5
602,164,1,2020-08-17 23:07:44,81.000000,"F4641",1,3
602,169,1,2020-08-27 22:42:44,25.000000,"F3438",1,2
602,170,2,2020-08-28 22:31:53,20.000000,"F2681",1,4
603,12,1,2020-08-29 22:13:22,30.000000,"F4308",4,5
603,18,1,2020-08-29 22:13:22,55.000000,"F4308",5,2
603,107,1,2020-08-29 22:13:22,10.000000,"F4308",1,3
603,123,1,2020-08-21 22:37:39,8.000000,"F0000",2,5
603,124,1,2020-08-27 22:42:50,25.000000,"F4678",2,5
603,128,1,2020-08-20 22:33:16,25.000000,"F4494",1,5
603,130,1,2020-08-19 21:44:39,21.000000,"F4310",1,5
603,135,2,2020-08-25 22:18:09,21.000000,"F0000",1,4
603,139,1,2020-08-17 00:51:51,21.000000,"F0000",2,1
603,140,1,2020-08-21 22:37:39,26.000000,"F0000",1,1
603,154,1,2020-08-24 22:06:35,22.000000,"F2945",1,4
603,154,1,2020-08-27 22:42:50,22.000000,"F4678",1,5
603,154,1,2020-08-28 22:32:03,22.000000,"F1566",2,5
603,154,1,2020-08-29 22:13:22,22.000000,"F4308",3,3
603,154,2,2020-08-19 21:44:39,22.000000,"F4310",3,3
603,154,2,2020-08-23 22:11:32,22.000000,"F0000",1,4
603,154,2,2020-08-28 22:32:03,22.000000,"F1566",1,5
603,155,2,2020-08-22 22:18:51,27.000000,"F0000",1,4
603,156,1,2020-08-26 22:06:17,30.000000,"F3031",1,5
603,159,1,2020-08-17 23:07:49,20.000000,"F3430",1,3
603,160,1,2020-08-29 22:13:22,25.000000,"F4308",2,2
603,161,1,2020-08-18 22:05:36,12.000000,"F5816",1,5
603,161,1,2020-08-26 22:06:17,12.000000,"F3031",2,1
603,161,2,2020-08-17 00:51:51,12.000000,"F0000",1,2
603,169,1,2020-08-19 21:44:39,25.000000,"F4310",2,4
604,12,1,2020-08-18 22:05:49,30.000000,"F1805",3,5
604,16,1,2020-08-17 00:52:04,5.000000,"F0000",1,4
604,18,1,2020-08-24 22:06:44,55.000000,"F6725",2,3
604,26,1,2020-08-29 22:13:27,5.000000,"F2422",1,3
604,74,1,2020-08-28 22:32:07,25.000000,"F4536",1,3
604,107,1,2020-08-17 23:07:52,10.000000,"F4271",2,5
604,123,1,2020-08-20 22:33:19,8.000000,"F2054",1,2
604,124,1,2020-08-27 22:42:59,25.000000,"F3470",1,4
604,124,1,2020-08-28 22:32:07,25.000000,"F4536",2,5
604,128,1,2020-08-24 22:06:44,25.000000,"F6725",1,4
604,130,1,2020-08-18 22:05:49,21.000000,"F1805",4,2
604,130,1,2020-08-26 22:06:21,21.000000,"F4660",1,5
604,140,1,2020-08-18 22:05:49,26.000000,"F1805",1,2
604,140,1,2020-08-18 22:05:49,26.000000,"F1805",2,1
604,140,1,2020-08-21 22:37:53,26.000000,"F4702",1,1
604,154,1,2020-08-19 21:44:42,22.000000,"F2273",1,5
604,154,1,2020-08-21 22:37:53,22.000000,"F4702",2,5
604,154,1,2020-08-23 22:11:41,22.000000,"F4221",1,1
604,154,1,2020-08-25 22:18:16,22.000000,"F5579",1,4
604,157,1,2020-08-22 22:18:58,32.000000,"F1146",1,2
604,167,1,2020-08-17 23:07:52,10.000000,"F4271",1,5
605,12,1,2020-08-27 22:43:03,30.000000,"F1051",1,4
605,12,1,2020-08-29 22:13:33,30.000000,"F2207",1,5
605,14,1,2020-08-26 22:06:25,10.000000,"F3031",1,4
605,15,1,2020-08-25 22:18:19,35.000000,"F2665",1,3
605,74,1,2020-08-28 22:32:13,25.000000,"F3149",1,3
605,128,1,2020-08-23 22:11:49,25.000000,"F2094",2,4
605,134,1,2020-08-17 23:07:58,15.000000,"F2777",2,1
605,136,1,2020-08-21 22:37:58,25.000000,"F3031",1,2
605,140,1,2020-08-18 22:05:53,26.000000,"F2456",1,1
605,148,1,2020-08-23 22:11:49,90.000000,"F2094",1,2
605,154,1,2020-08-19 21:44:44,22.000000,"F4823",1,2
605,154,1,2020-08-23 22:11:49,22.000000,"F2094",3,5
605,155,1,2020-08-17 00:52:17,27.000000,"F0000",1,3
605,155,1,2020-08-17 23:07:58,27.000000,"F2777",1,3
605,155,1,2020-08-24 22:06:56,27.000000,"F3612",1,5
605,156,1,2020-08-22 22:19:07,30.000000,"F2453",1,3
605,161,1,2020-08-20 22:33:28,12.000000,"F3561",1,2
605,161,1,2020-08-21 22:37:58,12.000000,"F3031",2,4
606,12,1,2020-08-25 22:18:49,30.000000,"F4555",1,4
606,18,1,2020-08-24 22:07:10,55.000000,"F3764",4,4
606,74,1,2020-08-28 22:32:26,25.000000,"F3679",2,3
606,124,1,2020-08-28 22:32:26,25.000000,"F3679",1,5
606,124,1,2020-08-28 22:32:26,25.000000,"F3679",3,4
606,124,1,2020-08-29 22:13:49,25.000000,"F3459",3,2
606,128,1,2020-08-22 22:19:16,25.000000,"F3742",1,3
606,128,1,2020-08-23 22:12:02,25.000000,"F2199",1,4
606,128,4,2020-08-24 22:07:10,25.000000,"F3764",1,5
606,130,1,2020-08-26 22:06:30,21.000000,"F4723",1,4
606,130,1,2020-08-29 22:13:49,21.000000,"F3459",2,1
606,134,1,2020-08-17 00:52:41,15.000000,"F0000",2,2
606,138,1,2020-08-29 22:13:49,22.000000,"F3459",5,5
606,140,1,2020-08-18 22:05:58,26.000000,"F2513",1,3
606,148,1,2020-08-21 22:38:02,90.000000,"F2760",1,4
606,154,1,2020-08-20 22:33:39,22.000000,"F2094",1,1
606,154,1,2020-08-23 22:12:02,22.000000,"F2199",2,2
606,154,1,2020-08-24 22:07:10,22.000000,"F3764",3,4
606,154,1,2020-08-27 22:43:11,22.000000,"F2199",1,4
606,155,2,2020-08-17 23:08:23,27.000000,"F4702",1,1
606,155,3,2020-08-24 22:07:10,27.000000,"F3764",2,3
606,156,1,2020-08-17 00:52:41,30.000000,"F0000",1,4
606,156,1,2020-08-26 22:06:30,30.000000,"F4723",2,3
606,156,1,2020-08-29 22:13:49,30.000000,"F3459",1,4
606,161,1,2020-08-19 21:44:47,12.000000,"F4590",1,4
606,161,1,2020-08-29 22:13:49,12.000000,"F3459",4,1
606,163,2,2020-08-22 22:19:16,20.000000,"F3742",2,1
607,51,2,2020-08-19 21:44:56,15.000000,"F3721",1,4
607,124,1,2020-08-28 22:32:32,25.000000,"F2234",1,5
607,128,1,2020-08-18 22:06:07,25.000000,"F3600",1,2
607,128,1,2020-08-26 22:06:36,25.000000,"F3382",2,3
607,130,1,2020-08-29 22:14:02,21.000000,"F0000",1,4
607,146,1,2020-08-23 22:12:10,85.000000,"F2094",1,5
607,146,1,2020-08-24 22:07:23,85.000000,"F4128",1,5
607,148,2,2020-08-21 22:38:13,90.000000,"F2321",1,5
607,151,3,2020-08-23 22:12:10,12.000000,"F2094",2,2
607,151,3,2020-08-24 22:07:23,12.000000,"F4128",2,4
607,154,3,2020-08-22 22:19:23,22.000000,"F4588",1,3
607,155,1,2020-08-20 22:33:49,27.000000,"F2052",1,2
607,156,1,2020-08-27 22:43:17,30.000000,"F3502",1,5
607,156,2,2020-08-19 21:44:56,30.000000,"F3721",4,4
607,157,1,2020-08-25 22:18:55,32.000000,"F2375",1,5
607,159,1,2020-08-21 22:38:13,20.000000,"F2321",2,4
607,161,1,2020-08-26 22:06:36,12.000000,"F3382",1,3
607,161,2,2020-08-17 23:08:30,12.000000,"F3024",1,2
607,161,4,2020-08-19 21:44:56,12.000000,"F3721",2,5
607,162,1,2020-08-18 22:06:07,18.000000,"F3600",2,2
607,169,1,2020-08-19 21:44:56,25.000000,"F3721",3,5
607,170,1,2020-08-28 22:32:32,20.000000,"F2234",2,3
608,15,1,2020-08-21 22:38:35,35.000000,"F2468",3,3
608,15,2,2020-08-28 22:32:34,35.000000,"F4803",1,2
608,19,1,2020-08-21 22:38:35,20.000000,"F2468",2,4
608,21,1,2020-08-18 22:06:15,30.000000,"F4899",3,2
608,46,1,2020-08-20 22:33:55,18.000000,"F4804",1,3
608,128,1,2020-08-21 22:38:35,25.000000,"F2468",1,4
608,128,2,2020-08-26 22:06:42,25.000000,"F3160",1,5
608,130,1,2020-08-25 22:19:21,21.000000,"F5640",1,3
608,130,2,2020-08-19 21:45:16,21.000000,"F0000",1,3
608,134,2,2020-08-27 22:43:22,15.000000,"F1576",1,1
608,136,1,2020-08-22 22:19:44,25.000000,"F0000",1,5
608,140,1,2020-08-29 22:14:07,26.000000,"F2207",2,3
608,146,1,2020-08-17 23:08:35,85.000000,"F3356",1,4
608,148,1,2020-08-29 22:14:07,90.000000,"F2207",1,2
608,151,2,2020-08-17 23:08:35,12.000000,"F3356",2,1
608,154,1,2020-08-18 22:06:15,22.000000,"F4899",2,5
608,154,1,2020-08-20 22:33:55,22.000000,"F4804",2,1
608,154,1,2020-08-23 22:12:27,22.000000,"F3449",1,4
608,154,1,2020-08-25 22:19:21,22.000000,"F5640",2,3
608,154,1,2020-08-26 22:06:42,22.000000,"F3160",2,3
608,155,1,2020-08-24 22:07:29,27.000000,"F3744",1,1
608,156,1,2020-08-21 22:38:35,30.000000,"F2468",4,4
608,161,1,2020-08-18 22:06:15,12.000000,"F4899",1,5
608,163,1,2020-08-17 00:54:26,20.000000,"F4246",1,1
609,2,1,2020-08-18 22:06:24,8.000000,"F2742",1,3
609,12,1,2020-08-29 22:14:23,30.000000,"F0000",1,3
609,14,1,2020-08-28 22:32:54,10.000000,"F2664",3,2
609,18,1,2020-08-24 22:07:37,55.000000,"F3555",3,4
609,19,1,2020-08-23 22:12:30,20.000000,"F3664",1,1
609,21,1,2020-08-19 21:45:18,30.000000,"F3721",1,1
609,124,1,2020-08-25 22:19:41,25.000000,"F3260",2,5
609,130,3,2020-08-17 00:56:30,21.000000,"F2111",1,4
609,135,1,2020-08-21 22:38:40,21.000000,"F3661",1,1
609,140,1,2020-08-22 22:19:48,26.000000,"F3449",1,1
609,151,4,2020-08-24 22:07:37,12.000000,"F3555",2,3
609,154,1,2020-08-22 22:19:48,22.000000,"F3449",2,3
609,154,1,2020-08-25 22:19:41,22.000000,"F3260",1,3
609,154,1,2020-08-25 22:19:41,22.000000,"F3260",3,4
609,154,2,2020-08-20 22:34:10,22.000000,"F4618",3,2
609,156,1,2020-08-20 22:34:10,30.000000,"F4618",2,2
609,156,1,2020-08-26 22:06:55,30.000000,"F3285",1,5
609,157,1,2020-08-20 22:34:10,32.000000,"F4618",1,5
609,161,1,2020-08-17 23:08:41,12.000000,"F3214",1,2
609,161,1,2020-08-28 22:32:54,12.000000,"F2664",2,4
609,164,1,2020-08-24 22:07:37,81.000000,"F3555",1,2
609,169,1,2020-08-27 22:44:10,25.000000,"F4106",1,3
609,169,1,2020-08-28 22:32:54,25.000000,"F2664",1,4
610,12,1,2020-08-18 22:06:51,30.000000,"F1749",1,5
610,15,1,2020-08-26 22:07:06,35.000000,"F3383",3,2
610,15,2,2020-08-21 22:38:45,35.000000,"F3780",1,4
610,107,1,2020-08-17 00:56:38,10.000000,"F4486",1,4
610,124,1,2020-08-28 22:33:18,25.000000,"F3679",1,5
610,136,1,2020-08-18 22:06:51,25.000000,"F1749",2,2
610,154,1,2020-08-18 22:06:51,22.000000,"F1749",3,3
610,154,1,2020-08-18 22:06:51,22.000000,"F1749",4,3
610,154,1,2020-08-20 22:34:16,22.000000,"F4717",1,3
610,154,1,2020-08-22 22:19:53,22.000000,"F1501",1,3
610,154,1,2020-08-24 22:07:42,22.000000,"F4716",1,4
610,154,1,2020-08-26 22:07:06,22.000000,"F3383",2,1
610,154,1,2020-08-27 22:44:43,22.000000,"F2403",1,3
610,154,1,2020-08-29 22:14:26,22.000000,"F3459",1,2
610,154,2,2020-08-17 23:08:50,22.000000,"F4565",1,3
610,156,1,2020-08-26 22:07:06,30.000000,"F3383",1,3
610,161,2,2020-08-23 22:12:45,12.000000,"F4660",1,3
610,168,2,2020-08-25 22:19:46,27.000000,"F3336",1,5
610,169,1,2020-08-19 21:45:22,25.000000,"F2304",1,2
610,169,1,2020-08-28 22:33:18,25.000000,"F3679",2,2
610,170,1,2020-08-26 22:07:06,20.000000,"F3383",4,5
611,12,1,2020-08-23 22:12:49,30.000000,"F2052",1,3
611,124,1,2020-08-28 22:33:34,25.000000,"F1165",1,5
611,128,2,2020-08-17 23:08:58,25.000000,"F4805",1,4
611,130,1,2020-08-17 00:57:04,21.000000,"F3768",2,3
611,130,1,2020-08-21 22:38:48,21.000000,"F3771",1,3
611,130,1,2020-08-26 22:07:13,21.000000,"F2555",1,3
611,134,1,2020-08-20 22:34:21,15.000000,"F2179",1,2
611,134,1,2020-08-25 22:19:55,15.000000,"F3039",2,4
611,135,1,2020-08-18 22:07:52,21.000000,"F0000",3,3
611,140,2,2020-08-24 22:08:02,26.000000,"F2052",1,1
611,146,2,2020-08-18 22:07:52,85.000000,"F0000",1,4
611,151,1,2020-08-18 22:07:52,12.000000,"F0000",2,2
611,151,2,2020-08-18 22:07:52,12.000000,"F0000",4,1
611,154,1,2020-08-22 22:19:57,22.000000,"F3276",1,3
611,154,1,2020-08-27 22:44:52,22.000000,"F1320",1,1
611,154,1,2020-08-28 22:33:34,22.000000,"F1165",2,4
611,155,1,2020-08-25 22:19:55,27.000000,"F3039",1,2
611,159,1,2020-08-17 00:57:04,20.000000,"F3768",1,2
611,161,1,2020-08-23 22:12:49,12.000000,"F2052",2,5
611,163,1,2020-08-19 21:45:28,20.000000,"F4178",1,3
611,169,1,2020-08-27 22:44:52,25.000000,"F1320",2,3
611,169,1,2020-08-29 22:14:29,25.000000,"F0000",1,2
612,15,1,2020-08-28 22:33:38,35.000000,"F3410",1,2
612,51,1,2020-08-25 22:20:32,15.000000,"F3260",1,4
612,128,1,2020-08-17 23:09:06,25.000000,"F4048",1,4
612,128,1,2020-08-18 22:07:58,25.000000,"F2513",2,2
612,128,1,2020-08-24 22:08:17,25.000000,"F1770",1,2
612,130,2,2020-08-18 22:07:58,21.000000,"F2513",1,3
612,139,1,2020-08-17 00:57:20,21.000000,"F3756",1,1
612,146,1,2020-08-26 22:07:18,85.000000,"F2057",1,3
612,151,3,2020-08-26 22:07:18,12.000000,"F2057",2,1
612,154,1,2020-08-20 22:34:27,22.000000,"F3516",1,4
612,154,1,2020-08-21 22:38:54,22.000000,"F2275",1,3
612,154,1,2020-08-22 22:20:01,22.000000,"F3862",1,3
612,154,1,2020-08-29 22:14:49,22.000000,"F2036",1,2
612,154,2,2020-08-23 22:12:53,22.000000,"H1265",1,2
612,155,1,2020-08-27 22:45:03,27.000000,"F2529",1,3
612,156,1,2020-08-24 22:08:17,30.000000,"F1770",2,5
612,161,1,2020-08-19 21:45:38,12.000000,"F3843",1,3
612,161,1,2020-08-20 22:34:27,12.000000,"F3516",2,2
612,170,1,2020-08-19 21:45:38,20.000000,"F3843",2,1
613,14,1,2020-08-23 22:13:09,10.000000,"F3694",1,1
613,107,1,2020-08-27 22:45:11,10.000000,"F3150",1,2
613,107,2,2020-08-19 21:46:23,10.000000,"F4257",1,3
613,107,2,2020-08-26 22:07:35,10.000000,"F3757",1,4
613,124,1,2020-08-28 22:33:54,25.000000,"F3679",1,5
613,128,1,2020-08-17 23:09:14,25.000000,"F3678",1,4
613,128,1,2020-08-22 22:20:19,25.000000,"F1447",2,4
613,128,1,2020-08-26 22:07:35,25.000000,"F3757",2,4
613,132,1,2020-08-24 22:08:26,21.000000,"F4554",1,4
613,135,1,2020-08-28 22:33:54,21.000000,"F3679",2,2
613,135,2,2020-08-18 22:08:07,21.000000,"F1702",1,5
613,139,1,2020-08-17 00:57:49,21.000000,"F2675",1,2
613,154,2,2020-08-17 23:09:14,22.000000,"F3678",2,4
613,154,2,2020-08-18 22:08:07,22.000000,"F1702",2,4
613,154,3,2020-08-22 22:20:19,22.000000,"F1447",1,1
613,155,1,2020-08-20 22:34:32,27.000000,"F3423",2,1
613,156,1,2020-08-26 22:07:35,30.000000,"F3757",3,5
613,161,1,2020-08-20 22:34:32,12.000000,"F3423",1,3
613,161,1,2020-08-21 22:39:18,12.000000,"F0000",1,2
613,167,1,2020-08-19 21:46:23,10.000000,"F4257",2,1
613,168,1,2020-08-25 22:20:44,27.000000,"F5785",1,2
613,169,1,2020-08-28 22:33:54,25.000000,"F3679",3,3
613,169,1,2020-08-29 22:15:25,25.000000,"F2757",1,2
614,12,1,2020-08-21 22:39:40,30.000000,"F4824",2,3
614,15,1,2020-08-27 22:45:58,35.000000,"F4263",2,1
614,16,2,2020-08-18 22:08:12,5.000000,"F2652",1,5
614,74,1,2020-08-27 22:45:58,25.000000,"F4263",1,4
614,123,1,2020-08-19 21:46:28,8.000000,"F4290",2,4
614,128,1,2020-08-17 23:09:18,25.000000,"F2777",1,5
614,128,1,2020-08-21 22:39:40,25.000000,"F4824",3,5
614,128,1,2020-08-26 22:07:42,25.000000,"F2100",2,5
614,128,2,2020-08-21 22:39:40,25.000000,"F4824",5,4
614,134,1,2020-08-29 22:15:40,15.000000,"F2757",1,1
614,148,1,2020-08-22 22:20:23,90.000000,"F2014",1,3
614,151,3,2020-08-23 22:13:37,12.000000,"F2195",2,3
614,154,1,2020-08-24 22:08:46,22.000000,"F4682",1,2
614,154,1,2020-08-25 22:20:48,22.000000,"F1437",1,3
614,154,1,2020-08-26 22:07:42,22.000000,"F2100",1,3
614,155,1,2020-08-17 00:58:09,27.000000,"F2675",1,3
614,155,1,2020-08-20 22:34:39,27.000000,"F4304",1,3
614,155,1,2020-08-25 22:20:48,27.000000,"F1437",2,2
614,155,1,2020-08-29 22:15:40,27.000000,"F2757",2,3
614,160,3,2020-08-21 22:39:40,25.000000,"F4824",1,3
614,164,1,2020-08-23 22:13:37,81.000000,"F2195",1,2
614,167,2,2020-08-19 21:46:28,10.000000,"F4290",1,3
614,169,1,2020-08-21 22:39:40,25.000000,"F4824",4,5
614,169,1,2020-08-21 22:39:40,25.000000,"F4824",6,2
614,170,1,2020-08-28 22:34:03,20.000000,"F2591",1,4
615,12,1,2020-08-21 22:39:55,30.000000,"F4805",3,4
615,15,1,2020-08-26 22:08:23,35.000000,"F3780",5,2
615,18,1,2020-08-29 22:15:45,55.000000,"F4407",1,1
615,124,1,2020-08-25 22:20:57,25.000000,"F3665",1,5
615,128,1,2020-08-17 23:09:29,25.000000,"F4203",1,5
615,128,1,2020-08-18 22:08:15,25.000000,"F2590",1,4
615,128,1,2020-08-20 22:34:45,25.000000,"F4774",1,4
615,128,1,2020-08-21 22:39:55,25.000000,"F4805",2,3
615,128,1,2020-08-23 22:13:48,25.000000,"F2091",1,4
615,128,1,2020-08-23 22:13:48,25.000000,"F2091",3,5
615,128,1,2020-08-26 22:08:23,25.000000,"F3780",6,3
615,130,1,2020-08-17 00:58:19,21.000000,"F2131",1,2
615,130,1,2020-08-22 22:20:29,21.000000,"F1582",2,2
615,148,2,2020-08-24 22:09:23,90.000000,"F0000",1,5
615,154,1,2020-08-17 23:09:29,22.000000,"F4203",2,3
615,154,1,2020-08-19 21:46:31,22.000000,"F2636",1,3
615,154,1,2020-08-22 22:20:29,22.000000,"F1582",1,3
615,154,1,2020-08-23 22:13:48,22.000000,"F2091",2,4
615,154,1,2020-08-25 22:20:57,22.000000,"F3665",2,4
615,154,1,2020-08-26 22:08:23,22.000000,"F3780",4,5
615,154,2,2020-08-26 22:08:23,22.000000,"F3780",1,4
615,154,3,2020-08-21 22:39:55,22.000000,"F4805",1,5
615,155,1,2020-08-17 00:58:19,27.000000,"F2131",2,3
615,156,1,2020-08-27 22:46:15,30.000000,"F2063",1,4
615,161,1,2020-08-26 22:08:23,12.000000,"F3780",3,3
615,161,2,2020-08-26 22:08:23,12.000000,"F3780",2,5
615,161,2,2020-08-28 22:34:11,12.000000,"F1533",1,2
615,169,1,2020-08-27 22:46:15,25.000000,"F2063",2,1
616,2,1,2020-08-22 22:20:39,8.000000,"F2924",1,1
616,14,1,2020-08-27 22:46:24,10.000000,"F4194",2,4
616,15,1,2020-08-17 23:09:36,35.000000,"F2924",2,2
616,15,1,2020-08-23 22:13:56,35.000000,"F3874",3,3
616,18,1,2020-08-28 22:34:26,55.000000,"F4803",3,5
616,18,3,2020-08-24 22:09:30,55.000000,"F3732",1,4
616,19,1,2020-08-24 22:09:30,20.000000,"F3732",2,1
616,26,2,2020-08-27 22:46:24,5.000000,"F4194",1,4
616,51,1,2020-08-18 22:08:41,15.000000,"F6725",3,2
616,107,1,2020-08-18 22:08:41,10.000000,"F6725",2,4
616,107,1,2020-08-23 22:13:56,10.000000,"F3874",2,2
616,128,1,2020-08-21 22:40:30,25.000000,"F3780",1,5
616,128,1,2020-08-22 22:20:39,25.000000,"F2924",3,5
616,130,1,2020-08-21 22:40:30,21.000000,"F3780",2,5
616,148,1,2020-08-25 22:21:00,90.000000,"F2259",1,4
616,154,1,2020-08-22 22:20:39,22.000000,"F2924",2,2
616,154,1,2020-08-24 22:09:30,22.000000,"F3732",3,4
616,154,2,2020-08-23 22:13:56,22.000000,"F3874",1,3
616,154,2,2020-08-26 22:08:28,22.000000,"F3437",1,3
616,154,3,2020-08-28 22:34:26,22.000000,"F4803",1,3
616,156,1,2020-08-18 22:08:41,30.000000,"F6725",4,5
616,161,1,2020-08-20 22:34:49,12.000000,"F3516",1,3
